round,method,privacy_mode,mean_client_loss,mode,encryption_time_sec,aggregation_time_sec,plain_bytes,protected_bytes,ciphertext_expansion,seed
8,fedavg,heagg,0.255466757025628,heagg,3.901263698935509e-05,3.158207982778549e-05,3200,51200,16.0,37
9,fedavg,heagg,0.24154324528383983,heagg,3.8339290767908096e-05,3.0532944947481155e-05,3200,51200,16.0,37
10,fedavg,heagg,0.22967797416921787,heagg,3.934511914849281e-05,3.1328294426202774e-05,3200,51200,16.0,37
11,fedavg,heagg,0.2194354728468734,heagg,3.994489088654518e-05,3.21241095662117e-05,3200,51200,16.0,37
12,fedavg,heagg,0.21049566397189734,heagg,3.92179936170578e-05,3.133993595838547e-05,3200,51200,16.0,37
13,fedavg,heagg,0.2026178473691808,heagg,3.9454083889722824e-05,3.106892108917236e-05,3200,51200,16.0,37
14,fedavg,heagg,0.1956175540321303,heagg,3.885896876454353e-05,3.180280327796936e-05,3200,51200,16.0,37
15,fedavg,heagg,0.1893509529721329,heagg,3.9706937968730927e-05,3.2108742743730545e-05,3200,51200,16.0,37
16,fedavg,heagg,0.18370424062990556,heagg,3.896420821547508e-05,3.1088944524526596e-05,3200,51200,16.0,37
17,fedavg,heagg,0.17858617818487052,heagg,4.117283970117569e-05,3.23047861456871e-05,3200,51200,16.0,37
18,fedavg,heagg,0.17392277315427584,heagg,3.942614421248436e-05,3.1840987503528595e-05,3200,51200,16.0,37
